id,Focus Area,Target Crash,Area Type,CountermeasureID,Countermeasure,Proven Countermeasure,CMF,Crash Severity,Road Type,Star Quality,Min AADT,Max AADT,Min Num Lanes,Max Num Lane,Cost,Service Life,Implementation Time,ContributingFactors,SSA ,AASHTO
247,Seatbelt Usages (Occupant Protection),Single vehicle ,All,treat075,"Install chevron signs, curve warning signs, and sequential flashing beacons",,0.438,O (property damage only),Principal Arterial Other Freeways and Expressways,4,7400,13975,4,4,TBD,TBD,TBD,"Sharp curve, wet surface, nighttime, rural",Safer People,Safer Drivers and Passengers
248,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat013,Implement truck lane restrictions on multilane freeways,,1.16,All,Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
249,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat014,Implement truck lane restrictions on multilane freeways (<10000 vpdpl),,0.87,All,Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
250,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat015,Implement truck lane restrictions on multilane freeways (>10000 vpdpl),,1.28,All,Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
251,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat013,Implement truck lane restrictions on multilane freeways,,1.1,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
252,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat013,Implement truck lane restrictions on multilane freeways,,1.15,All,Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
253,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat013,Implement truck lane restrictions on multilane freeways,,0.99,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
254,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat014,Implement truck lane restrictions on multilane freeways (<10000 vpdpl),,0.5,All,Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
255,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat015,Implement truck lane restrictions on multilane freeways (>10000 vpdpl),,1.34,All,Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
256,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat015,Implement truck lane restrictions on multilane freeways (>10000 vpdpl),,1.14,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
257,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat016,Implement truck lane restrictions on multilane freeways (screened),,1.23,All,Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
258,Large Commercial Motor Vehicles,"Rear-end, Side-swipe",All,treat016,Implement truck lane restrictions on multilane freeways (screened),,1.04,"K (fatal),A (serious injury),B (minor injury),C (possible injury)",Principal Arterial Interstate,4,17049,74079,2,2,TBD,TBD,TBD,"Speeding, SUVs, Trucks",Safer People,Safer Drivers and Passengers
261,Distracted Driving,Pedestrian-related,Urban,treat043,Modify signal phasing (implement a leading pedestrian interval),Yes,0.413,All,Principal Arterial Other,4,,,4,4,TBD,TBD,TBD,"Urban, daytime/nighttime, texting",Safer People,Safer Drivers and Passengers
261,Pedestrians and Bicyclists,Intersection-related,Urban,treat043,Modify signal phasing (implement a leading pedestrian interval),Yes,0.413,All,Principal Arterial Other,4,,,4,4,TBD,TBD,TBD,"Urban, foggy weather, speeding",Safer People,Safer Vulnerable Users
262,Impaired Driving,Rear-end collision,All,treat051,Replace Night-Time Flash with Steady Operation,,0.73,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,"Failing to yield, inadequate signage, DUI, nighttime",Safer People,Safer Drivers and Passengers
263,Impaired Driving,Rear-end collision,All,treat051,Replace Night-Time Flash with Steady Operation,,0.52,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,"Failing to yield, inadequate signage, DUI, nighttime",Safer People,Safer Drivers and Passengers
264,Impaired Driving,Single vehicle ,Urban,treat055,Install transit signal priority (TSP) technology (transit-related crashes),,1.52,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
265,Impaired Driving,Single vehicle ,Urban,treat055,Install transit signal priority (TSP) technology (transit-related crashes),,1.26,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,"Wet surface, fatigue, older driver",Safer People,Safer Drivers and Passengers
276,Pedestrians and Bicyclists,Left turn,Urban,treat102,Presence of exclusive left turn (transit-serviced locations),,0.88,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,"Urban, failing to yield, inattention",Safer People,Safer Vulnerable Users
276,Older Drivers,Left turn,Urban,treat102,Presence of exclusive left turn (transit-serviced locations),,0.88,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,"Fatigue, slower reaction time",Safer People,Safer Drivers and Passengers
284,Pedestrians and Bicyclists,Left turn,All,treat103,Increase separation distance between driveway exit and downstream U-turn by 10% (m) (crashes related to indirect left turns),,0.955,All,Principal Arterial Other,4,,,6,6,TBD,TBD,TBD,"Urban, failing to yield, inattention",Safer People,Safer Vulnerable Users
284,Older Drivers,Left turn,All,treat103,Increase separation distance between driveway exit and downstream U-turn by 10% (m) (crashes related to indirect left turns),,0.955,All,Principal Arterial Other,4,,,6,6,TBD,TBD,TBD,"Fatigue, slower reaction time",Safer People,Safer Drivers and Passengers
295,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.799,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
296,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.667,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
297,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.819,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
298,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.59,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
299,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.797,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
300,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,1.271,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
301,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.589,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
302,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.426,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
303,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.372,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
304,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.355,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
305,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.217,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
306,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.546,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
307,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.597,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
308,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.361,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
309,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.582,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
310,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.554,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
311,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.586,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
312,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.304,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
313,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.585,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
314,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.943,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
315,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.504,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
316,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.322,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
317,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.261,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
318,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.335,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
319,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.221,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
320,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.361,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
321,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.482,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
322,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,1.045,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
323,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.787,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
324,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.828,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
325,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.898,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
326,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,1.687,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
327,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.799,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
328,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.47,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
329,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.828,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
330,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,1.105,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
331,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.829,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
332,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.764,All,Not Specified,4,1814,185570,NA,NA,TBD,TBD,TBD,,,
333,Road and Lane Departure Crashes ,"Run-off-road, Head-on",Rural,treat156,Improve pavement friction (increase skid resistance),,0.684,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
334,Road and Lane Departure Crashes ,"Run-off-road, Head-on",Urban,treat156,Improve pavement friction (increase skid resistance),,0.599,All,Not Specified,4,,,2,2,TBD,TBD,TBD,,,
335,Road and Lane Departure Crashes ,"Run-off-road, Head-on",Urban,treat156,Improve pavement friction (increase skid resistance),,0.862,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
336,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.434,All,Not Specified,4,1814,185570,NA,NA,TBD,TBD,TBD,,,
337,Road and Lane Departure Crashes ,"Run-off-road, Head-on",Rural,treat156,Improve pavement friction (increase skid resistance),,0.346,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
338,Road and Lane Departure Crashes ,"Run-off-road, Head-on",Urban,treat156,Improve pavement friction (increase skid resistance),,0.26,All,Not Specified,4,,,2,2,TBD,TBD,TBD,,,
339,Road and Lane Departure Crashes ,"Run-off-road, Head-on",Urban,treat156,Improve pavement friction (increase skid resistance),,0.538,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
340,Road and Lane Departure Crashes ,"Run-off-road, Head-on",All,treat156,Improve pavement friction (increase skid resistance),,0.828,All,Not Specified,4,1814,185570,NA,NA,TBD,TBD,TBD,,,
341,Road and Lane Departure Crashes ,"Run-off-road, Head-on",Rural,treat156,Improve pavement friction (increase skid resistance),,0.776,All,Not Specified,4,,,NA,NA,TBD,TBD,TBD,,,
